com.samsung.shealth.step_daily_trend,6100041,6
create_time,distance,count,source_type,day_time,speed,deviceuuid,pkg_name,update_time,binning_data,datauuid,calorie,source_pkg_name
2021-06-11 22:00:04.552,6534.8516,7798,0,1623369600000,3.1382287,yFuc3cHWzI,com.sec.android.app.shealth,2021-06-11 22:00:04.552,5e0b73bd-ff1b-4c24-8aa6-dbdc9c622915.binning_data.json,5e0b73bd-ff1b-4c24-8aa6-dbdc9c622915,312.98804,com.sec.android.app.shealth,
2021-07-05 22:18:49.249,6863.3047,8122,-2,1625529600000,1.7913722,VfS0qUERdZ,com.sec.android.app.shealth,2021-07-06 21:36:26.001,60d45b03-f28b-42e9-8e5d-c876b7145e32.binning_data.json,60d45b03-f28b-42e9-8e5d-c876b7145e32,339.20605,com.sec.android.app.shealth,
2021-05-16 22:00:01.798,234.17334,292,0,1621123200000,2.3969967,yFuc3cHWzI,com.sec.android.app.shealth,2021-05-16 22:00:01.798,f6a0731c-36b0-4441-aafb-93452e2511a2.binning_data.json,f6a0731c-36b0-4441-aafb-93452e2511a2,10.5651245,com.sec.android.app.shealth,
2021-06-13 07:39:53.979,570.1228,708,-2,1623542400000,1.5991262,VfS0qUERdZ,com.sec.android.app.shealth,2021-06-13 21:22:42.952,85fe62f1-5e8e-4f1d-b72b-18f72a9f9ce4.binning_data.json,85fe62f1-5e8e-4f1d-b72b-18f72a9f9ce4,26.175472,com.sec.android.app.shealth,
2021-08-29 22:06:39.342,7331.5073,8630,-2,1630281600000,1.8107092,VfS0qUERdZ,com.sec.android.app.shealth,2021-08-30 22:00:07.080,5c8a6960-662b-44a2-91b2-ad4d91c73ec4.binning_data.json,5c8a6960-662b-44a2-91b2-ad4d91c73ec4,367.08932,com.sec.android.app.shealth,
2021-05-18 22:00:02.089,1711.1831,2154,0,1621296000000,4.170586,yFuc3cHWzI,com.sec.android.app.shealth,2021-05-18 22:00:02.089,5d25d2b0-374e-433d-bc80-ff88968ae73c.binning_data.json,5d25d2b0-374e-433d-bc80-ff88968ae73c,76.529205,com.sec.android.app.shealth,
2020-12-30 10:19:30.121,236.11908,267,-2,1609286400000,2.176444,VfS0qUERdZ,com.sec.android.app.shealth,2020-12-30 22:13:09.457,940e8b47-af60-46c7-a3e2-a8832292b833.binning_data.json,940e8b47-af60-46c7-a3e2-a8832292b833,12.037018,com.sec.android.app.shealth,
2021-06-15 06:10:37.790,7005.1855,8570,-2,1623715200000,1.7086309,VfS0qUERdZ,com.sec.android.app.shealth,2021-06-15 21:52:27.098,5c700dd3-a8bc-430f-b59c-9c50e5a9c162.binning_data.json,5c700dd3-a8bc-430f-b59c-9c50e5a9c162,323.4237,com.sec.android.app.shealth,
2021-06-13 22:00:02.189,570.1228,708,0,1623542400000,2.779472,yFuc3cHWzI,com.sec.android.app.shealth,2021-06-13 22:00:02.189,7431b9b5-84bb-49d2-ab53-343289bda46d.binning_data.json,7431b9b5-84bb-49d2-ab53-343289bda46d,26.175472,com.sec.android.app.shealth,
2021-07-08 06:35:01.519,6210.225,7899,-2,1625702400000,1.5247402,VfS0qUERdZ,com.sec.android.app.shealth,2021-07-08 22:00:03.329,26bc6a66-7013-487a-b6ed-958fc3c881a5.binning_data.json,26bc6a66-7013-487a-b6ed-958fc3c881a5,281.60083,com.sec.android.app.shealth,
2021-05-21 22:00:01.639,98.27881,106,0,1621555200000,3.7737412,yFuc3cHWzI,com.sec.android.app.shealth,2021-05-21 22:00:01.639,cabb1b1c-3f14-44eb-9d77-cef427dea05b.binning_data.json,cabb1b1c-3f14-44eb-9d77-cef427dea05b,5.411682,com.sec.android.app.shealth,
2021-06-17 06:25:07.071,5584.5654,6873,-2,1623888000000,1.6542863,VfS0qUERdZ,com.sec.android.app.shealth,2021-06-17 21:40:53.578,8224a155-69da-4014-8298-723ce577a447.binning_data.json,8224a155-69da-4014-8298-723ce577a447,261.55228,com.sec.android.app.shealth,
2021-05-23 22:00:01.522,1745.915,2231,0,1621728000000,2.7619774,yFuc3cHWzI,com.sec.android.app.shealth,2021-05-23 22:00:01.522,10a2abd0-4ed1-4569-a8a5-d1a840f3f45e.binning_data.json,10a2abd0-4ed1-4569-a8a5-d1a840f3f45e,79.3775,com.sec.android.app.shealth,
2021-06-15 22:00:05.985,7005.1855,8570,0,1623715200000,6.9410534,yFuc3cHWzI,com.sec.android.app.shealth,2021-06-15 22:00:05.985,ed4aa31b-e763-471e-9f78-bc48073f5a25.binning_data.json,ed4aa31b-e763-471e-9f78-bc48073f5a25,323.4237,com.sec.android.app.shealth,
2021-08-30 22:00:03.943,7331.5073,8630,0,1630281600000,4.2136745,yFuc3cHWzI,com.sec.android.app.shealth,2021-08-30 22:00:03.943,988776a6-8eeb-4431-9b4c-39f3885d652f.binning_data.json,988776a6-8eeb-4431-9b4c-39f3885d652f,367.08932,com.sec.android.app.shealth,
2020-12-30 23:00:03.797,236.11908,267,0,1609286400000,3.5942585,yFuc3cHWzI,com.sec.android.app.shealth,2020-12-30 23:00:03.797,6234128f-d35f-4130-bae6-498a322a2f3e.binning_data.json,6234128f-d35f-4130-bae6-498a322a2f3e,12.037018,com.sec.android.app.shealth,
2021-05-25 22:00:01.420,4675.8574,5885,0,1621900800000,6.0745926,yFuc3cHWzI,com.sec.android.app.shealth,2021-05-25 22:00:01.420,249b864b-14e6-47e9-97f4-54bc0434f2ac.binning_data.json,249b864b-14e6-47e9-97f4-54bc0434f2ac,215.53033,com.sec.android.app.shealth,
2021-06-18 22:02:08.645,6080.3555,7607,-2,1624060800000,1.618396,VfS0qUERdZ,com.sec.android.app.shealth,2021-06-19 16:02:33.529,cbfddaf8-bf61-4499-b20f-ddaf32b0a477.binning_data.json,cbfddaf8-bf61-4499-b20f-ddaf32b0a477,280.07397,com.sec.android.app.shealth,
2021-07-10 16:21:29.650,65.280045,68,-2,1625875200000,1.5666633,VfS0qUERdZ,com.sec.android.app.shealth,2021-07-10 16:27:55.880,7f557cf2-ed9e-4fd3-bb0c-450fe62b5572.binning_data.json,7f557cf2-ed9e-4fd3-bb0c-450fe62b5572,3.5768595,com.sec.android.app.shealth,
2021-05-27 22:02:23.698,7278.092,9110,0,1622073600000,3.675604,yFuc3cHWzI,com.sec.android.app.shealth,2021-05-27 22:02:23.698,d25d5eff-ffe5-4c20-ae3b-c4167ac28608.binning_data.json,d25d5eff-ffe5-4c20-ae3b-c4167ac28608,338.3606,com.sec.android.app.shealth,
2021-06-17 22:00:18.841,5584.5654,6873,0,1623888000000,3.9611132,yFuc3cHWzI,com.sec.android.app.shealth,2021-06-17 22:00:18.841,45b207d4-1ae9-4e52-a316-5823d2f13be6.binning_data.json,45b207d4-1ae9-4e52-a316-5823d2f13be6,261.55228,com.sec.android.app.shealth,
2020-12-31 09:24:57.950,4946.515,6296,-2,1609372800000,1.4984454,VfS0qUERdZ,com.sec.android.app.shealth,2020-12-31 21:03:01.708,ed55a979-84f4-4bfd-a7c4-9786bf769cf5.binning_data.json,ed55a979-84f4-4bfd-a7c4-9786bf769cf5,231.14293,com.sec.android.app.shealth,
2021-08-31 12:03:27.605,99.67356,110,-2,1630368000000,1.9263335,VfS0qUERdZ,com.sec.android.app.shealth,2021-08-31 19:21:47.647,73660a6b-7f4d-4624-8fcd-2a74c72adf8c.binning_data.json,73660a6b-7f4d-4624-8fcd-2a74c72adf8c,5.0251226,com.sec.android.app.shealth,
2021-07-12 09:35:38.270,17.434937,22,-2,1626048000000,1.584447,VfS0qUERdZ,com.sec.android.app.shealth,2021-07-12 09:37:31.819,252c83be-b846-4cfc-b175-e3eb7dde2504.binning_data.json,252c83be-b846-4cfc-b175-e3eb7dde2504,0.76441765,com.sec.android.app.shealth,
2021-06-21 06:20:10.296,6878.0625,8475,-2,1624233600000,1.67606,VfS0qUERdZ,com.sec.android.app.shealth,2021-06-21 21:42:19.856,48d6e991-080d-4f97-8fc2-d3202d8dd153.binning_data.json,48d6e991-080d-4f97-8fc2-d3202d8dd153,320.26477,com.sec.android.app.shealth,
2021-05-30 22:00:02.076,1433.0618,1783,0,1622332800000,2.4158363,yFuc3cHWzI,com.sec.android.app.shealth,2021-05-30 22:00:02.076,cd27f009-77b6-46a8-a16d-f79944ace1fa.binning_data.json,cd27f009-77b6-46a8-a16d-f79944ace1fa,66.14982,com.sec.android.app.shealth,
2021-08-31 22:00:02.397,99.67356,110,0,1630368000000,2.9979184,yFuc3cHWzI,com.sec.android.app.shealth,2021-08-31 22:00:02.397,449a95b6-1e01-4ad6-aeae-95273c3b86c8.binning_data.json,449a95b6-1e01-4ad6-aeae-95273c3b86c8,5.0251226,com.sec.android.app.shealth,
2021-06-19 22:01:01.149,6080.3555,7607,0,1624060800000,3.3652172,yFuc3cHWzI,com.sec.android.app.shealth,2021-06-19 22:01:01.149,370bfa8b-ed48-4182-ac9a-ca300fa5ae74.binning_data.json,370bfa8b-ed48-4182-ac9a-ca300fa5ae74,280.07397,com.sec.android.app.shealth,
2021-06-01 22:00:03.219,8017.6494,9440,0,1622505600000,5.648632,yFuc3cHWzI,com.sec.android.app.shealth,2021-06-01 22:00:03.219,a6123ab0-97ba-493a-948a-d425363dfa02.binning_data.json,a6123ab0-97ba-493a-948a-d425363dfa02,395.22214,com.sec.android.app.shealth,
2021-06-22 22:02:37.511,5416.789,6907,-2,1624406400000,1.5706464,VfS0qUERdZ,com.sec.android.app.shealth,2021-06-23 21:51:42.941,9fd94b1a-6313-423f-873d-6fec17bb30b1.binning_data.json,9fd94b1a-6313-423f-873d-6fec17bb30b1,242.48633,com.sec.android.app.shealth,
2021-07-13 22:11:41.747,312.07196,358,-2,1626220800000,1.9056673,VfS0qUERdZ,com.sec.android.app.shealth,2021-07-14 18:23:19.539,e8666a17-e2ab-4aa4-85ed-3dc40f0d1432.binning_data.json,e8666a17-e2ab-4aa4-85ed-3dc40f0d1432,15.478548,com.sec.android.app.shealth,
2020-12-31 23:07:06.373,4946.515,6296,0,1609372800000,3.7458515,yFuc3cHWzI,com.sec.android.app.shealth,2020-12-31 23:07:06.373,f63f9165-9da1-453f-9898-1451cc6f0fd5.binning_data.json,f63f9165-9da1-453f-9898-1451cc6f0fd5,231.14293,com.sec.android.app.shealth,
2021-06-03 22:00:03.522,303.83496,367,0,1622678400000,3.8820264,yFuc3cHWzI,com.sec.android.app.shealth,2021-06-03 22:00:03.522,0ff5d7e9-71fd-4a51-8f9e-6032bc4e6663.binning_data.json,0ff5d7e9-71fd-4a51-8f9e-6032bc4e6663,14.666016,com.sec.android.app.shealth,
2021-08-31 22:21:09.759,7705.6904,9820,-2,1630454400000,1.5533706,VfS0qUERdZ,com.sec.android.app.shealth,2021-09-01 20:10:00.780,71867e93-5bd7-4b62-a51d-5cc2da9f181a.binning_data.json,71867e93-5bd7-4b62-a51d-5cc2da9f181a,350.12265,com.sec.android.app.shealth,
2021-06-24 22:10:34.193,7883.6055,10010,-2,1624579200000,1.5516369,VfS0qUERdZ,com.sec.android.app.shealth,2021-06-25 17:27:21.364,c6e06249-651a-42ae-8033-90a1d517afef.binning_data.json,c6e06249-651a-42ae-8033-90a1d517afef,360.8894,com.sec.android.app.shealth,
2021-07-15 22:05:01.938,1620.2356,1982,-2,1626393600000,1.7124405,VfS0qUERdZ,com.sec.android.app.shealth,2021-07-16 21:58:36.151,f350a8ba-0739-4491-87f5-89e9f7faddee.binning_data.json,f350a8ba-0739-4491-87f5-89e9f7faddee,75.748215,com.sec.android.app.shealth,
2021-06-21 22:00:03.584,6878.0625,8475,0,1624233600000,3.3781223,yFuc3cHWzI,com.sec.android.app.shealth,2021-06-21 22:00:03.584,f40a028c-5d55-4f6f-8dc6-bd72dad20d4e.binning_data.json,f40a028c-5d55-4f6f-8dc6-bd72dad20d4e,320.26477,com.sec.android.app.shealth,
2020-12-31 23:12:16.541,222.35507,253,-2,1609459200000,2.0224485,VfS0qUERdZ,com.sec.android.app.shealth,2021-01-01 22:08:16.384,ca566c9b-31c1-496a-8142-87613300d34c.binning_data.json,ca566c9b-31c1-496a-8142-87613300d34c,10.90024,com.sec.android.app.shealth,
2021-07-18 07:45:01.386,582.9808,653,-2,1626566400000,1.922141,VfS0qUERdZ,com.sec.android.app.shealth,2021-07-18 21:53:41.274,e30a1c57-b81a-4311-b22c-9d3805722a6d.binning_data.json,e30a1c57-b81a-4311-b22c-9d3805722a6d,30.169207,com.sec.android.app.shealth,
2021-06-27 07:42:06.261,3446.5938,4238,-2,1624752000000,1.5790831,VfS0qUERdZ,com.sec.android.app.shealth,2021-06-27 20:08:51.745,4064534e-c9d8-4197-a6d4-8bc9c7ca33ee.binning_data.json,4064534e-c9d8-4197-a6d4-8bc9c7ca33ee,161.32764,com.sec.android.app.shealth,
2021-09-01 22:03:14.034,7705.6904,9820,0,1630454400000,2.9327674,yFuc3cHWzI,com.sec.android.app.shealth,2021-09-01 22:03:14.034,f1a09f16-2299-457f-8491-e6e3852de605.binning_data.json,f1a09f16-2299-457f-8491-e6e3852de605,350.12265,com.sec.android.app.shealth,
2021-06-06 22:00:01.934,491.14633,578,0,1622937600000,4.5542173,yFuc3cHWzI,com.sec.android.app.shealth,2021-06-06 22:00:01.934,ffe2f40f-18f4-4c2b-bf73-f1a0f22bace1.binning_data.json,ffe2f40f-18f4-4c2b-bf73-f1a0f22bace1,23.578968,com.sec.android.app.shealth,
2021-06-23 22:00:05.779,5416.789,6907,0,1624406400000,3.2195222,yFuc3cHWzI,com.sec.android.app.shealth,2021-06-23 22:00:05.779,22972c7f-5991-434f-9a10-becb0d0c2815.binning_data.json,22972c7f-5991-434f-9a10-becb0d0c2815,242.48633,com.sec.android.app.shealth,
2021-01-01 23:00:02.174,222.35507,253,0,1609459200000,3.649926,yFuc3cHWzI,com.sec.android.app.shealth,2021-01-01 23:00:02.174,41a4617f-e2d7-407d-bd01-5bc0ec85fd1f.binning_data.json,41a4617f-e2d7-407d-bd01-5bc0ec85fd1f,10.90024,com.sec.android.app.shealth,
2021-01-02 09:11:52.310,3689.3896,4528,-2,1609545600000,1.6661328,VfS0qUERdZ,com.sec.android.app.shealth,2021-01-02 22:32:56.244,a8afc7c5-5aac-447f-aa80-315d8dea4dc3.binning_data.json,a8afc7c5-5aac-447f-aa80-315d8dea4dc3,173.51657,com.sec.android.app.shealth,
2021-06-08 22:00:04.904,6815.8955,8374,0,1623110400000,3.4722223,yFuc3cHWzI,com.sec.android.app.shealth,2021-06-08 22:00:04.904,ab6c6611-f51f-49f3-9a72-380b6d9cfa34.binning_data.json,ab6c6611-f51f-49f3-9a72-380b6d9cfa34,315.25568,com.sec.android.app.shealth,
2021-06-28 22:09:04.714,7967.785,10218,-2,1624924800000,1.5188398,VfS0qUERdZ,com.sec.android.app.shealth,2021-06-29 12:52:10.000,af7cec76-b5db-4967-a456-06fb424d5fef.binning_data.json,af7cec76-b5db-4967-a456-06fb424d5fef,362.28198,com.sec.android.app.shealth,
2021-06-25 22:00:02.257,7883.6055,10010,0,1624579200000,3.4530323,yFuc3cHWzI,com.sec.android.app.shealth,2021-06-25 22:00:02.257,3276b83b-8950-46e1-b208-e042abfc533a.binning_data.json,3276b83b-8950-46e1-b208-e042abfc533a,360.8894,com.sec.android.app.shealth,
2021-09-01 22:17:24.310,98.77295,116,-2,1630540800000,1.6175437,VfS0qUERdZ,com.sec.android.app.shealth,2021-09-02 17:54:35.389,492d634c-e49b-42e0-9f34-e5ddd2702769.binning_data.json,492d634c-e49b-42e0-9f34-e5ddd2702769,4.8135376,com.sec.android.app.shealth,
2021-07-19 22:51:07.697,627.2373,750,-2,1626739200000,1.7403624,VfS0qUERdZ,com.sec.android.app.shealth,2021-07-20 21:41:13.929,cb223cd5-00dd-4fed-8e81-b412d11f3df0.binning_data.json,cb223cd5-00dd-4fed-8e81-b412d11f3df0,29.611526,com.sec.android.app.shealth,
2021-06-10 22:00:03.238,127.62914,153,0,1623283200000,2.0259268,yFuc3cHWzI,com.sec.android.app.shealth,2021-06-10 22:00:03.238,ea8370a1-3b1f-4ded-82ea-9243cacf6973.binning_data.json,ea8370a1-3b1f-4ded-82ea-9243cacf6973,5.9467196,com.sec.android.app.shealth,
2021-09-02 22:14:17.660,98.77295,116,0,1630540800000,2.5156126,yFuc3cHWzI,com.sec.android.app.shealth,2021-09-02 22:14:17.660,b33c3472-00ad-454e-981d-360b63a14707.binning_data.json,b33c3472-00ad-454e-981d-360b63a14707,4.8135376,com.sec.android.app.shealth,
2021-07-21 22:05:43.875,386.41113,454,-2,1626912000000,1.6776556,VfS0qUERdZ,com.sec.android.app.shealth,2021-07-22 21:46:24.305,911fba33-5b3c-4dab-82c0-e742d1202f43.binning_data.json,911fba33-5b3c-4dab-82c0-e742d1202f43,18.958633,com.sec.android.app.shealth,
2021-07-01 06:38:57.265,6019.6797,7634,-2,1625097600000,1.5854235,VfS0qUERdZ,com.sec.android.app.shealth,2021-07-01 22:00:07.905,eb31cfa3-e375-4e8d-95ce-6902ca0d51da.binning_data.json,eb31cfa3-e375-4e8d-95ce-6902ca0d51da,272.27197,com.sec.android.app.shealth,
2021-01-02 23:00:02.245,3689.3896,4528,0,1609545600000,4.449395,yFuc3cHWzI,com.sec.android.app.shealth,2021-01-02 23:00:02.245,bbf5907d-bf5b-4fcb-bb0a-3a9576a9465c.binning_data.json,bbf5907d-bf5b-4fcb-bb0a-3a9576a9465c,173.51657,com.sec.android.app.shealth,
2021-01-03 09:09:42.759,652.61017,771,-2,1609632000000,1.689994,VfS0qUERdZ,com.sec.android.app.shealth,2021-01-03 22:39:40.786,9f720efa-d7c6-4703-8631-db6165c346c8.binning_data.json,9f720efa-d7c6-4703-8631-db6165c346c8,30.655365,com.sec.android.app.shealth,
2021-01-03 23:00:02.253,652.61017,771,0,1609632000000,3.4662619,yFuc3cHWzI,com.sec.android.app.shealth,2021-01-03 23:00:02.253,8c8f7739-ceb5-4074-b125-70c6bd8b8a54.binning_data.json,8c8f7739-ceb5-4074-b125-70c6bd8b8a54,30.655365,com.sec.android.app.shealth,
2021-06-27 22:06:46.610,3446.5938,4238,0,1624752000000,6.9444447,yFuc3cHWzI,com.sec.android.app.shealth,2021-06-27 22:06:46.610,3f17752b-823d-497e-8691-bb2e7b1025e9.binning_data.json,3f17752b-823d-497e-8691-bb2e7b1025e9,161.32764,com.sec.android.app.shealth,
2021-07-03 11:39:51.594,464.6875,498,-2,1625270400000,2.0026596,VfS0qUERdZ,com.sec.android.app.shealth,2021-07-03 21:28:32.619,6d1efff7-08af-40d5-b37c-7d846a76c581.binning_data.json,6d1efff7-08af-40d5-b37c-7d846a76c581,25.035645,com.sec.android.app.shealth,
2021-07-04 22:58:21.704,104.375,117,-2,1625443200000,1.8710468,VfS0qUERdZ,com.sec.android.app.shealth,2021-07-05 08:27:35.360,40b3208a-410e-488f-a11f-55e7f7a8e0ae.binning_data.json,40b3208a-410e-488f-a11f-55e7f7a8e0ae,5.53125,com.sec.android.app.shealth,
2021-06-29 22:00:07.065,7967.785,10218,0,1624924800000,3.406578,yFuc3cHWzI,com.sec.android.app.shealth,2021-06-29 22:00:07.065,ef46e870-c2b9-41ee-ab0c-c293b97abe92.binning_data.json,ef46e870-c2b9-41ee-ab0c-c293b97abe92,362.28198,com.sec.android.app.shealth,
2021-06-12 22:00:04.921,1008.49414,1254,0,1623456000000,3.4722223,yFuc3cHWzI,com.sec.android.app.shealth,2021-06-12 22:00:04.921,f12ef0e0-55f8-45c1-95c6-2b023bbad426.binning_data.json,f12ef0e0-55f8-45c1-95c6-2b023bbad426,45.70771,com.sec.android.app.shealth,
2021-09-02 22:14:45.181,1541.4028,1750,-2,1630627200000,1.878769,VfS0qUERdZ,com.sec.android.app.shealth,2021-09-03 19:22:20.420,e5ca1ef6-d72c-4932-aee7-f941a6f1d1a7.binning_data.json,e5ca1ef6-d72c-4932-aee7-f941a6f1d1a7,76.98944,com.sec.android.app.shealth,
2021-07-01 22:00:02.311,6019.6797,7634,0,1625097600000,6.9444447,yFuc3cHWzI,com.sec.android.app.shealth,2021-07-01 22:00:02.311,9109b246-4c75-41a2-bee8-fb91e77589fc.binning_data.json,9109b246-4c75-41a2-bee8-fb91e77589fc,272.27197,com.sec.android.app.shealth,
2021-06-14 22:00:06.381,119.14575,130,0,1623628800000,2.8794496,yFuc3cHWzI,com.sec.android.app.shealth,2021-06-14 22:00:06.381,fa8c7b2c-e36c-4846-b470-0258f425b932.binning_data.json,fa8c7b2c-e36c-4846-b470-0258f425b932,6.1040325,com.sec.android.app.shealth,
2021-07-23 22:04:26.517,387.6396,438,-2,1627084800000,1.7111537,VfS0qUERdZ,com.sec.android.app.shealth,2021-07-24 21:58:26.637,5462957e-2c98-4232-aad9-363004193286.binning_data.json,5462957e-2c98-4232-aad9-363004193286,19.844234,com.sec.android.app.shealth,
2021-09-03 22:12:57.768,1541.4028,1750,0,1630627200000,6.1922445,yFuc3cHWzI,com.sec.android.app.shealth,2021-09-03 22:12:57.768,0228afa7-6ffb-46ed-8b36-9cf6d9008ce9.binning_data.json,0228afa7-6ffb-46ed-8b36-9cf6d9008ce9,76.98944,com.sec.android.app.shealth,
2021-07-03 22:00:02.347,464.6875,498,0,1625270400000,3.983985,yFuc3cHWzI,com.sec.android.app.shealth,2021-07-03 22:00:02.347,0bdf282e-d418-436c-9e2d-4de904ac2193.binning_data.json,0bdf282e-d418-436c-9e2d-4de904ac2193,25.035645,com.sec.android.app.shealth,
2021-01-04 06:35:55.321,2171.89,2671,-2,1609718400000,1.7340255,VfS0qUERdZ,com.sec.android.app.shealth,2021-01-04 22:38:30.853,8313654b-397b-421f-90d2-24267d8ef4e6.binning_data.json,8313654b-397b-421f-90d2-24267d8ef4e6,98.699776,com.sec.android.app.shealth,
2021-07-26 07:42:38.494,1049.4159,1163,-2,1627257600000,1.965736,VfS0qUERdZ,com.sec.android.app.shealth,2021-07-26 21:28:13.858,f5f300cd-20de-47af-a7f6-2a2ed3b34163.binning_data.json,f5f300cd-20de-47af-a7f6-2a2ed3b34163,54.114876,com.sec.android.app.shealth,
2021-09-04 09:41:50.943,478.64746,573,-2,1630713600000,1.5612377,VfS0qUERdZ,com.sec.android.app.shealth,2021-09-04 16:30:54.793,891e3f93-a557-4811-a911-8c6d8e109cf7.binning_data.json,891e3f93-a557-4811-a911-8c6d8e109cf7,22.769836,com.sec.android.app.shealth,
2021-06-16 22:00:01.944,6672.105,7856,0,1623801600000,3.8692353,yFuc3cHWzI,com.sec.android.app.shealth,2021-06-16 22:00:01.944,9f096d98-d06a-44a3-8220-629d281c16e3.binning_data.json,9f096d98-d06a-44a3-8220-629d281c16e3,325.99042,com.sec.android.app.shealth,
2021-07-06 22:48:37.468,1721.7969,2013,-2,1625616000000,1.8161105,VfS0qUERdZ,com.sec.android.app.shealth,2021-07-07 21:48:18.232,19f7d1ec-c1cb-49e9-a07b-4667d26db01b.binning_data.json,19f7d1ec-c1cb-49e9-a07b-4667d26db01b,84.55322,com.sec.android.app.shealth,
2021-07-05 22:00:33.502,104.375,117,0,1625443200000,3.6970947,yFuc3cHWzI,com.sec.android.app.shealth,2021-07-05 22:00:33.502,cedfa794-fafa-4642-a82a-8ae3831e1273.binning_data.json,cedfa794-fafa-4642-a82a-8ae3831e1273,5.53125,com.sec.android.app.shealth,
2021-06-18 22:00:02.069,10198.5205,11371,0,1623974400000,6.944435,yFuc3cHWzI,com.sec.android.app.shealth,2021-06-18 22:00:02.069,4c958b93-c0bb-453a-a5be-c4c19d855a87.binning_data.json,4c958b93-c0bb-453a-a5be-c4c19d855a87,527.4769,com.sec.android.app.shealth,
2021-01-04 23:00:02.199,2171.89,2671,0,1609718400000,3.2368138,yFuc3cHWzI,com.sec.android.app.shealth,2021-01-04 23:00:02.199,5faa9b64-39e8-41fd-92d0-2b7c4105afe9.binning_data.json,5faa9b64-39e8-41fd-92d0-2b7c4105afe9,98.699776,com.sec.android.app.shealth,
2021-07-28 08:32:09.617,1429.7252,1781,-2,1627430400000,1.5011072,VfS0qUERdZ,com.sec.android.app.shealth,2021-07-28 21:49:13.177,27ed2e09-0778-4739-aa47-6d507fe69158.binning_data.json,27ed2e09-0778-4739-aa47-6d507fe69158,66.128914,com.sec.android.app.shealth,
2021-09-04 22:00:02.160,383.90625,461,-2,1630800000000,1.5385675,VfS0qUERdZ,com.sec.android.app.shealth,2021-09-05 20:14:25.852,c7fbe199-a78f-484d-adb1-618cac5e19c2.binning_data.json,c7fbe199-a78f-484d-adb1-618cac5e19c2,18.59436,com.sec.android.app.shealth,
2021-06-20 22:00:40.149,697.4531,861,0,1624147200000,2.5288935,yFuc3cHWzI,com.sec.android.app.shealth,2021-06-20 22:00:40.149,63ba61ea-3f3f-41f1-aef6-812e026ca418.binning_data.json,63ba61ea-3f3f-41f1-aef6-812e026ca418,32.468384,com.sec.android.app.shealth,
2021-07-08 22:10:45.039,10412.982,12361,-2,1625788800000,1.750638,VfS0qUERdZ,com.sec.android.app.shealth,2021-07-09 21:48:54.172,7696d804-c507-4a20-8ec5-cf28e78e9aa4.binning_data.json,7696d804-c507-4a20-8ec5-cf28e78e9aa4,513.90753,com.sec.android.app.shealth,
2021-01-05 11:56:40.477,1881.7103,2308,-2,1609804800000,1.6878781,VfS0qUERdZ,com.sec.android.app.shealth,2021-01-05 22:04:27.131,7d4a10c3-f9fd-411e-ab1d-95344dba4cfc.binning_data.json,7d4a10c3-f9fd-411e-ab1d-95344dba4cfc,85.11069,com.sec.android.app.shealth,
2021-06-22 22:02:21.525,6086.2207,7659,0,1624320000000,3.4700058,yFuc3cHWzI,com.sec.android.app.shealth,2021-06-22 22:02:21.525,1e437d53-d32c-41f0-9597-65dab324baba.binning_data.json,1e437d53-d32c-41f0-9597-65dab324baba,277.12952,com.sec.android.app.shealth,
2021-07-07 22:00:03.135,1721.7969,2013,0,1625616000000,2.9227514,yFuc3cHWzI,com.sec.android.app.shealth,2021-07-07 22:00:03.135,531d5d70-4a86-49fb-96fd-00593e5892f5.binning_data.json,531d5d70-4a86-49fb-96fd-00593e5892f5,84.55322,com.sec.android.app.shealth,
2021-09-04 22:00:03.744,383.90625,461,0,1630800000000,3.604324,yFuc3cHWzI,com.sec.android.app.shealth,2021-09-05 22:21:16.607,50ef37a8-d501-43cd-a7cc-d1922167027c.binning_data.json,50ef37a8-d501-43cd-a7cc-d1922167027c,18.59436,com.sec.android.app.shealth,
2021-07-11 08:25:51.898,243.96667,288,-2,1625961600000,1.7774099,VfS0qUERdZ,com.sec.android.app.shealth,2021-07-11 21:31:26.913,7b93aab1-6006-45a1-9515-d8b6c0a03b52.binning_data.json,7b93aab1-6006-45a1-9515-d8b6c0a03b52,12.122014,com.sec.android.app.shealth,
2021-07-30 07:27:31.833,269.8855,277,-2,1627603200000,2.3854268,VfS0qUERdZ,com.sec.android.app.shealth,2021-07-30 22:00:06.196,841923fd-fe3a-4243-a976-7d63c455a980.binning_data.json,841923fd-fe3a-4243-a976-7d63c455a980,14.825546,com.sec.android.app.shealth,
2021-06-24 22:00:02.341,6857.6562,8674,0,1624492800000,3.0801563,yFuc3cHWzI,com.sec.android.app.shealth,2021-06-24 22:00:02.341,6b587484-381a-4b66-80e1-dad96fdfeeb9.binning_data.json,6b587484-381a-4b66-80e1-dad96fdfeeb9,311.5022,com.sec.android.app.shealth,
2021-01-05 23:00:01.842,1881.7103,2308,0,1609804800000,5.1896257,yFuc3cHWzI,com.sec.android.app.shealth,2021-01-05 23:00:01.842,a7eda73b-a8b4-4e6f-9200-65887d751ecd.binning_data.json,a7eda73b-a8b4-4e6f-9200-65887d751ecd,85.11069,com.sec.android.app.shealth,
