com.samsung.shealth.rewards,6100041,4
is_visible,create_time,time_offset,program_id,end_time,device_type,title,exercise_type,exercise_session_id,deviceuuid,start_time,pkg_name,update_time,number_of_streak,datauuid,extra_data,controller_id,source_pkg_name
1,2021-05-22 08:11:31.630,UTC+0300,,2021-05-21 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-05-21 22:00:00.000,com.sec.android.app.shealth,2021-05-27 22:02:23.517,,7db9f59c-e756-4ca9-b585-744932e1abc6,"{""mTarget"":6000,""mValue"":10649}",tracker.pedometer,,
1,2020-12-10 09:22:57.338,UTC+0200,,2020-12-09 23:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2020-12-09 23:00:00.000,com.sec.android.app.shealth,2020-12-15 23:00:01.666,,8230ac33-5937-40c1-859a-3695f28c3e6a,"{""mTarget"":6000,""mValue"":6496}",tracker.pedometer,,
1,2020-10-24 12:15:00.642,UTC+0300,,2020-10-23 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2020-10-23 22:00:00.000,com.sec.android.app.shealth,2020-10-28 23:00:02.399,,ec7d8405-e846-4424-a3b4-c0beeb0f8dd2,"{""mTarget"":6000,""mValue"":12390}",tracker.pedometer,,
1,2021-03-08 10:47:38.926,UTC+0200,,2021-03-07 23:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-03-07 23:00:00.000,com.sec.android.app.shealth,2021-03-13 23:00:01.731,,16314f07-2a88-4959-b7c6-546483fa41f5,"{""mTarget"":6000,""mValue"":10156}",tracker.pedometer,,
1,2020-12-26 15:35:00.444,UTC+0200,,2020-12-25 23:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2020-12-25 23:00:00.000,com.sec.android.app.shealth,2020-12-31 23:07:08.786,,1caca73e-a569-4f09-b0a3-6d2d3610566d,"{""mTarget"":6000,""mValue"":7083}",tracker.pedometer,,
0,2020-12-12 11:44:09.483,UTC+0200,,2020-12-12 11:44:09.467,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2020-12-12 11:44:09.467,com.sec.android.app.shealth,2020-12-26 15:35:00.800,,91a0612b-ac02-4f62-b203-f2235cac39d2,"{""mIsCompleted"":false,""mValue"":68,""mValue2"":60}",goal.activity,,
1,2021-05-27 09:33:59.380,UTC+0300,,2021-05-26 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-05-26 22:00:00.000,com.sec.android.app.shealth,2021-06-01 22:00:02.932,,d527f2df-32cc-40b6-9b51-03d145eeb9d6,"{""mTarget"":6000,""mValue"":9110}",tracker.pedometer,,
1,2020-10-26 15:05:02.425,UTC+0200,,2020-10-25 23:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2020-10-25 23:00:00.000,com.sec.android.app.shealth,2020-10-31 23:00:03.667,,45200196-d4ac-4d7e-8f59-75a8f98bc0ad,"{""mTarget"":6000,""mValue"":8619}",tracker.pedometer,,
0,2020-12-26 15:35:00.808,UTC+0200,,2020-12-26 15:35:00.751,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2020-12-26 15:35:00.751,com.sec.android.app.shealth,2020-12-28 15:35:00.871,,a911f1b2-55da-41a7-a0cd-53245ebe2f21,"{""mIsCompleted"":false,""mValue"":72,""mValue2"":60}",goal.activity,,
1,2021-03-27 12:12:18.268,UTC+0200,,2021-03-26 23:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-03-26 23:00:00.000,com.sec.android.app.shealth,2021-04-01 22:00:01.818,,fe1cbd69-8214-435e-a1cc-aa70bcde4641,"{""mTarget"":6000,""mValue"":6342}",tracker.pedometer,,
0,2020-12-31 15:35:02.267,UTC+0200,,2020-12-31 15:35:01.978,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2020-12-31 15:35:01.978,com.sec.android.app.shealth,2021-01-09 13:13:40.947,,97e37926-9cdc-4f9b-8029-4b57bc8cccc3,"{""mIsCompleted"":true,""mValue"":64,""mValue2"":60}",goal.activity,,
0,2020-12-28 15:35:00.877,UTC+0200,,2020-12-28 15:35:00.817,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2020-12-28 15:35:00.817,com.sec.android.app.shealth,2020-12-31 15:35:02.069,,a41e283d-4324-4102-85ff-2f75283ef0ee,"{""mIsCompleted"":true,""mValue"":99,""mValue2"":60}",goal.activity,,
1,2020-12-31 15:35:18.808,UTC+0200,,2020-12-30 23:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2020-12-30 23:00:00.000,com.sec.android.app.shealth,2021-01-05 23:00:01.699,,56beb97c-bd3f-4203-9a0c-fe67d9d588bd,"{""mTarget"":6000,""mValue"":6296}",tracker.pedometer,,
1,2021-06-04 15:16:55.141,UTC+0300,,2021-06-03 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-03 22:00:00.000,com.sec.android.app.shealth,2021-06-09 22:00:02.206,,85d9f9af-e16b-475c-8613-9d1f0270ab33,"{""mTarget"":6000,""mValue"":11727}",tracker.pedometer,,
1,2021-05-22 23:00:33.847,UTC+0300,,2021-05-21 22:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,yFuc3cHWzI,2021-05-21 22:00:00.000,com.sec.android.app.shealth,2021-05-22 23:00:33.847,,8f274717-0142-48cd-9a4f-796206ad6734,"{""mTarget"":-1,""mValue"":10649}",tracker.pedometer,,
1,2021-01-09 23:00:04.661,UTC+0200,,2021-01-08 23:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,yFuc3cHWzI,2021-01-08 23:00:00.000,com.sec.android.app.shealth,2021-01-09 23:00:04.661,,b9c4addd-6da2-4f49-82ef-1001c387f2f2,"{""mTarget"":-1,""mValue"":10786}",tracker.pedometer,,
1,2021-01-12 15:30:48.191,UTC+0200,,2021-01-11 23:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-01-11 23:00:00.000,com.sec.android.app.shealth,2021-01-17 23:00:01.899,,d3454135-3f61-4256-84ef-efbf0bac93d5,"{""mTarget"":6000,""mValue"":6942}",tracker.pedometer,,
1,2021-01-09 13:09:49.582,UTC+0200,,2021-01-08 23:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-01-08 23:00:00.000,com.sec.android.app.shealth,2021-01-14 23:00:03.355,,c8503022-5187-4ed8-8d46-e9c0bcd74714,"{""mTarget"":6000,""mValue"":10786}",tracker.pedometer,,
0,2021-06-07 15:40:05.879,UTC+0300,,2021-06-07 15:40:05.759,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-06-07 15:40:05.759,com.sec.android.app.shealth,2021-06-08 15:30:50.632,,265293ac-108a-4288-b1b4-758ad6a052fd,"{""mIsCompleted"":false,""mValue"":83,""mValue2"":60}",goal.activity,,
1,2021-06-01 09:50:00.248,UTC+0300,,2021-05-31 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-05-31 22:00:00.000,com.sec.android.app.shealth,2021-06-06 22:00:01.778,,c8f42401-8d65-409e-96d0-73e1bdcdca55,"{""mTarget"":6000,""mValue"":9440}",tracker.pedometer,,
0,2021-01-16 12:22:13.685,UTC+0200,,2021-01-16 12:22:13.526,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-01-16 12:22:13.526,com.sec.android.app.shealth,2021-03-08 16:42:20.269,,1b82b599-a161-40b6-af1d-3039fdd3a99f,"{""mIsCompleted"":false,""mValue"":65,""mValue2"":60}",goal.activity,,
1,2020-12-12 11:44:09.227,UTC+0200,,2020-12-11 23:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2020-12-11 23:00:00.000,com.sec.android.app.shealth,2020-12-17 23:00:55.396,,768fd3d7-b482-448e-bd7f-0f6144f4869e,"{""mTarget"":6000,""mValue"":7331}",tracker.pedometer,,
1,2021-02-22 11:43:23.370,UTC+0200,,2021-02-21 23:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-02-21 23:00:00.000,com.sec.android.app.shealth,2021-02-27 23:00:05.738,,45bfba3d-1ea7-4ef4-a0a7-0b463ef81a62,"{""mTarget"":6000,""mValue"":6356}",tracker.pedometer,,
1,2021-06-09 11:27:21.968,UTC+0300,,2021-06-08 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-08 22:00:00.000,com.sec.android.app.shealth,2021-06-14 22:00:20.089,,13dbc34c-a24d-4980-aea6-af24e0521963,"{""mTarget"":6000,""mValue"":7255}",tracker.pedometer,,
1,2021-01-16 12:15:00.405,UTC+0200,,2021-01-15 23:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-01-15 23:00:00.000,com.sec.android.app.shealth,2021-01-21 23:00:04.845,,b27732e1-2ef7-47cd-a1c4-ead8f55aa1ab,"{""mTarget"":6000,""mValue"":7050}",tracker.pedometer,,
1,2021-06-04 22:00:21.906,UTC+0300,,2021-06-03 22:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,yFuc3cHWzI,2021-06-03 22:00:00.000,com.sec.android.app.shealth,2021-06-04 22:00:21.906,,63f1a29f-579f-4af7-a6e9-3012f45162b3,"{""mTarget"":-1,""mValue"":11727}",tracker.pedometer,,
1,2021-03-08 10:51:28.180,UTC+0200,,2021-03-07 23:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-03-07 23:00:00.000,com.sec.android.app.shealth,2021-03-13 23:00:02.829,,30ef572d-a3f0-4366-9f7d-b33d537fe833,"{""mTarget"":6000,""mValue"":10156}",tracker.pedometer,,
0,2021-03-08 16:42:20.275,UTC+0200,,2021-03-08 16:42:20.202,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-03-08 16:42:20.202,com.sec.android.app.shealth,2021-03-27 12:30:08.268,,545dfc47-b8e1-4b6f-8699-9fc014d65ee7,"{""mIsCompleted"":false,""mValue"":88,""mValue2"":60}",goal.activity,,
1,2021-03-01 11:42:42.529,UTC+0200,,2021-02-28 23:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-02-28 23:00:00.000,com.sec.android.app.shealth,2021-03-06 23:00:03.082,,a0cbdd88-549d-483d-9ec3-dd98fdaa1689,"{""mTarget"":6000,""mValue"":6066}",tracker.pedometer,,
1,2020-12-28 15:35:00.522,UTC+0200,,2020-12-27 23:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2020-12-27 23:00:00.000,com.sec.android.app.shealth,2021-01-02 23:00:02.093,,e31a7ba2-d0d7-41f1-b4ad-13fe47c2becc,"{""mTarget"":6000,""mValue"":9066}",tracker.pedometer,,
1,2021-06-15 12:55:02.617,UTC+0300,,2021-06-14 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-14 22:00:00.000,com.sec.android.app.shealth,2021-06-20 22:00:41.050,,175b82df-f080-4333-9053-d3bea3e414b7,"{""mTarget"":6000,""mValue"":8570}",tracker.pedometer,,
1,2021-03-27 12:12:39.511,UTC+0200,,2021-03-26 23:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-03-26 23:00:00.000,com.sec.android.app.shealth,2021-04-02 22:00:05.329,,6b8296ca-2479-459b-89fb-c0dab1deb567,"{""mTarget"":6000,""mValue"":6342}",tracker.pedometer,,
0,2021-03-27 12:30:08.287,UTC+0200,,2021-03-27 12:30:08.237,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-03-27 12:30:08.237,com.sec.android.app.shealth,2021-05-22 08:33:21.957,,8be43304-b390-46b5-9aad-d5d16b89d79f,"{""mIsCompleted"":false,""mValue"":61,""mValue2"":60}",goal.activity,,
0,2021-06-08 15:30:50.642,UTC+0300,,2021-06-08 15:30:50.598,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-06-08 15:30:50.598,com.sec.android.app.shealth,2021-06-09 11:27:10.315,,a446780b-5392-4e50-bacc-ec175d0b80dc,"{""mIsCompleted"":false,""mValue"":75,""mValue2"":60}",goal.activity,,
1,2021-01-09 13:09:48.357,UTC+0200,,2021-01-08 23:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-01-08 23:00:00.000,com.sec.android.app.shealth,2021-01-14 23:00:02.093,,3870d7b0-e809-4216-8e17-53a01ab2f373,"{""mTarget"":6000,""mValue"":10786}",tracker.pedometer,,
1,2021-06-17 12:35:01.521,UTC+0300,,2021-06-16 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-16 22:00:00.000,com.sec.android.app.shealth,2021-06-22 22:02:22.047,,c1d32111-59e6-45b5-9048-7b8241a9dade,"{""mTarget"":6000,""mValue"":6873}",tracker.pedometer,,
1,2021-03-15 22:55:29.743,UTC+0200,,2021-03-14 23:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-03-14 23:00:00.000,com.sec.android.app.shealth,2021-03-20 23:10:26.745,,3fb45098-b10e-43ce-b060-4411cc4ff2e7,"{""mTarget"":6000,""mValue"":6014}",tracker.pedometer,,
1,2021-05-26 08:11:36.288,UTC+0300,,2021-05-25 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-05-25 22:00:00.000,com.sec.android.app.shealth,2021-05-31 22:00:01.777,,1bcc0514-493e-4556-aa65-fd6986b7fb40,"{""mTarget"":6000,""mValue"":6542}",tracker.pedometer,,
1,2021-05-26 08:11:37.706,UTC+0300,,2021-05-25 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-05-25 22:00:00.000,com.sec.android.app.shealth,2021-05-31 22:00:02.700,,e91e9849-c589-47c4-8afd-366837511804,"{""mTarget"":6000,""mValue"":6542}",tracker.pedometer,,
1,2021-06-19 12:50:10.654,UTC+0300,,2021-06-18 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-18 22:00:00.000,com.sec.android.app.shealth,2021-06-24 22:00:02.839,,00a77fd3-489d-4464-b2e0-a683d05698ff,"{""mTarget"":6000,""mValue"":7607}",tracker.pedometer,,
0,2021-06-11 17:57:32.851,UTC+0300,,2021-06-11 17:57:32.817,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-06-11 17:57:32.817,com.sec.android.app.shealth,2021-06-15 12:55:01.614,,9b26483f-600c-4ece-8b8f-e825bb843075,"{""mIsCompleted"":false,""mValue"":70,""mValue2"":60}",goal.activity,,
0,2021-05-22 08:33:21.982,UTC+0300,,2021-05-22 08:33:21.924,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-05-22 08:33:21.924,com.sec.android.app.shealth,2021-05-27 09:33:59.797,,9046f5bd-ca5e-4d34-8333-8c56f935dc43,"{""mIsCompleted"":false,""mValue"":99,""mValue2"":60}",goal.activity,,
1,2021-01-12 15:31:09.588,UTC+0200,,2021-01-11 23:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-01-11 23:00:00.000,com.sec.android.app.shealth,2021-01-17 23:00:02.682,,55d62370-8d44-45f5-a2c3-a475a11af2a6,"{""mTarget"":6000,""mValue"":6942}",tracker.pedometer,,
1,2021-06-01 09:50:02.277,UTC+0300,,2021-05-31 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-05-31 22:00:00.000,com.sec.android.app.shealth,2021-06-06 22:00:02.543,,2579b6c6-f0d3-4c45-be27-1bf2e6b51cca,"{""mTarget"":6000,""mValue"":9440}",tracker.pedometer,,
0,2021-06-01 15:55:04.898,UTC+0300,,2021-06-01 15:55:04.810,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-06-01 15:55:04.810,com.sec.android.app.shealth,2021-06-04 15:22:00.612,,91121311-732c-47dd-91d1-1695a904e738,"{""mIsCompleted"":false,""mValue"":84,""mValue2"":60}",goal.activity,,
0,2021-06-22 11:55:02.143,UTC+0300,,2021-06-22 11:55:02.081,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-06-22 11:55:02.081,com.sec.android.app.shealth,2021-06-23 11:04:00.456,,029fe6bc-e4ec-48ff-bbe0-5ed410ceeee7,"{""mIsCompleted"":false,""mValue"":71,""mValue2"":60}",goal.activity,,
0,2021-06-16 11:54:53.219,UTC+0300,,2021-06-16 11:54:53.164,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-06-16 11:54:53.164,com.sec.android.app.shealth,2021-06-17 12:35:00.715,,431ef7a2-b5e8-4405-b6ae-47f476b57937,"{""mIsCompleted"":false,""mValue"":69,""mValue2"":60}",goal.activity,,
1,2021-05-27 09:34:01.814,UTC+0300,,2021-05-26 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-05-26 22:00:00.000,com.sec.android.app.shealth,2021-06-01 22:00:04.054,,d207b745-cab8-48c5-ad4f-38e0fab4d0f9,"{""mTarget"":6000,""mValue"":9110}",tracker.pedometer,,
1,2021-06-07 15:35:00.500,UTC+0300,,2021-06-06 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-06 22:00:00.000,com.sec.android.app.shealth,2021-06-12 22:00:04.206,,6e5080c7-9935-4574-accd-65b0657c6955,"{""mTarget"":6000,""mValue"":9276}",tracker.pedometer,,
1,2021-03-01 11:42:41.159,UTC+0200,,2021-02-28 23:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-02-28 23:00:00.000,com.sec.android.app.shealth,2021-03-06 23:00:01.674,,c243a4bf-9874-45ac-94f2-7ddfe8825c41,"{""mTarget"":6000,""mValue"":6066}",tracker.pedometer,,
0,2021-06-24 11:55:01.349,UTC+0300,,2021-06-24 11:55:01.324,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-06-24 11:55:01.324,com.sec.android.app.shealth,2021-06-24 15:55:01.684,,805ca2bf-0978-4922-b5e0-51f0625b2e45,"{""mIsCompleted"":false,""mValue"":80,""mValue2"":60}",goal.activity,,
1,2021-06-07 15:35:01.946,UTC+0300,,2021-06-06 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-06 22:00:00.000,com.sec.android.app.shealth,2021-06-12 22:00:05.741,,2b2dd0db-915c-4f16-ad2f-9ad8238e01fb,"{""mTarget"":6000,""mValue"":9276}",tracker.pedometer,,
1,2021-06-18 13:15:02.046,UTC+0300,,2021-06-17 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-17 22:00:00.000,com.sec.android.app.shealth,2021-06-23 22:00:06.517,,2574244a-7522-4ed5-9a3f-a18bdadc8e6f,"{""mTarget"":6000,""mValue"":11371}",tracker.pedometer,,
0,2021-06-04 15:22:00.634,UTC+0300,,2021-06-04 15:22:00.559,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-06-04 15:22:00.559,com.sec.android.app.shealth,2021-06-07 15:40:05.854,,9d065c47-4d41-4390-a2c8-7adf295f9c3a,"{""mIsCompleted"":false,""mValue"":107,""mValue2"":60}",goal.activity,,
1,2021-03-15 22:55:27.486,UTC+0200,,2021-03-14 23:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-03-14 23:00:00.000,com.sec.android.app.shealth,2021-03-20 23:10:26.095,,db80d344-6c36-417a-9ed0-9d33c448cdac,"{""mTarget"":6000,""mValue"":6014}",tracker.pedometer,,
1,2021-06-09 11:27:09.581,UTC+0300,,2021-06-08 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-08 22:00:00.000,com.sec.android.app.shealth,2021-06-14 22:00:06.243,,8b90d458-601d-4bd4-8b5c-b20137f93618,"{""mTarget"":6000,""mValue"":7255}",tracker.pedometer,,
0,2021-06-09 11:27:10.324,UTC+0300,,2021-06-09 11:27:10.283,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-06-09 11:27:10.283,com.sec.android.app.shealth,2021-06-11 17:57:32.837,,1e438047-82f4-4487-a624-358c6c85af61,"{""mIsCompleted"":false,""mValue"":62,""mValue2"":60}",goal.activity,,
1,2021-06-28 14:52:14.632,UTC+0300,,2021-06-27 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-27 22:00:00.000,com.sec.android.app.shealth,2021-07-03 22:00:02.114,,e13e541c-9ad6-4cda-b2b1-bc6cc44229f9,"{""mTarget"":6000,""mValue"":6855}",tracker.pedometer,,
1,2021-06-21 10:51:35.025,UTC+0300,,2021-06-20 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-20 22:00:00.000,com.sec.android.app.shealth,2021-06-26 22:00:17.693,,4658bfd9-bd89-43f3-ae73-da31e75e93a8,"{""mTarget"":6000,""mValue"":8475}",tracker.pedometer,,
1,2021-06-08 15:20:01.237,UTC+0300,,2021-06-07 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-07 22:00:00.000,com.sec.android.app.shealth,2021-06-13 22:00:03.004,,890daeaf-dee0-4903-bb74-cab6fb5b46c9,"{""mTarget"":6000,""mValue"":8374}",tracker.pedometer,,
0,2021-06-15 12:55:01.616,UTC+0300,,2021-06-15 12:55:01.577,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-06-15 12:55:01.577,com.sec.android.app.shealth,2021-06-16 11:54:53.211,,e6396388-cd3d-4fac-93f4-5c8286d9e508,"{""mIsCompleted"":false,""mValue"":78,""mValue2"":60}",goal.activity,,
1,2021-05-22 08:11:33.295,UTC+0300,,2021-05-21 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-05-21 22:00:00.000,com.sec.android.app.shealth,2021-05-27 22:02:24.047,,16f7be21-4aa6-49b3-adbb-286eabcbf40b,"{""mTarget"":6000,""mValue"":10649}",tracker.pedometer,,
1,2021-06-15 12:55:00.707,UTC+0300,,2021-06-14 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-14 22:00:00.000,com.sec.android.app.shealth,2021-06-20 22:00:20.489,,f7b3e460-ba30-4154-99ec-35062a1e31ce,"{""mTarget"":6000,""mValue"":8570}",tracker.pedometer,,
1,2021-06-29 22:00:09.079,UTC+0300,,2021-06-28 22:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,yFuc3cHWzI,2021-06-28 22:00:00.000,com.sec.android.app.shealth,2021-06-29 22:00:09.079,,3f5df63e-21bc-4d9b-82dc-02c487bf856f,"{""mTarget"":-1,""mValue"":10218}",tracker.pedometer,,
1,2021-06-23 10:57:45.392,UTC+0300,,2021-06-22 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-22 22:00:00.000,com.sec.android.app.shealth,2021-06-28 22:00:06.456,,c68fd04c-96bb-463d-b654-442d3c698059,"{""mTarget"":6000,""mValue"":6907}",tracker.pedometer,,
1,2021-06-11 17:35:02.189,UTC+0300,,2021-06-10 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-10 22:00:00.000,com.sec.android.app.shealth,2021-06-16 22:00:05.224,,317f265c-d050-4e33-b4fc-0ea4cf4a0411,"{""mTarget"":6000,""mValue"":7798}",tracker.pedometer,,
0,2021-06-17 12:35:00.716,UTC+0300,,2021-06-17 12:35:00.687,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-06-17 12:35:00.687,com.sec.android.app.shealth,2021-06-18 13:15:01.238,,80b2ccb3-e458-4e84-99d0-d972e650d904,"{""mIsCompleted"":false,""mValue"":63,""mValue2"":60}",goal.activity,,
1,2021-06-17 12:35:00.458,UTC+0300,,2021-06-16 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-16 22:00:00.000,com.sec.android.app.shealth,2021-06-22 22:02:21.123,,ce1f8db4-7b82-48ec-99d3-aac95d74bf3b,"{""mTarget"":6000,""mValue"":6873}",tracker.pedometer,,
0,2021-05-27 09:33:59.802,UTC+0300,,2021-05-27 09:33:59.784,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-05-27 09:33:59.784,com.sec.android.app.shealth,2021-05-27 13:18:20.683,,74a753eb-806f-42d3-81fa-2abb1ac9d159,"{""mIsCompleted"":false,""mValue"":85,""mValue2"":60}",goal.activity,,
0,2021-06-25 11:09:30.276,UTC+0300,,2021-06-25 11:09:30.122,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-06-25 11:09:30.122,com.sec.android.app.shealth,2021-06-28 14:52:15.492,,aa2bb52c-4a79-4b0d-aeb5-6cae5a0d524a,"{""mIsCompleted"":false,""mValue"":94,""mValue2"":60}",goal.activity,,
1,2021-06-16 11:44:05.113,UTC+0300,,2021-06-15 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-15 22:00:00.000,com.sec.android.app.shealth,2021-06-21 22:00:04.471,,45c96084-ef13-4e7f-b856-955cf7376ca5,"{""mTarget"":6000,""mValue"":7856}",tracker.pedometer,,
1,2021-07-01 11:35:01.936,UTC+0300,,2021-06-30 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-30 22:00:00.000,com.sec.android.app.shealth,2021-07-06 22:00:23.133,,669f91b9-449c-4ad6-ab48-4a8588f1c550,"{""mTarget"":6000,""mValue"":7634}",tracker.pedometer,,
1,2021-06-19 12:50:08.917,UTC+0300,,2021-06-18 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-18 22:00:00.000,com.sec.android.app.shealth,2021-06-24 22:00:02.032,,3d5a2e92-090a-49ca-89b0-54e91467c98b,"{""mTarget"":6000,""mValue"":7607}",tracker.pedometer,,
1,2021-06-18 22:00:03.073,UTC+0300,,2021-06-17 22:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,yFuc3cHWzI,2021-06-17 22:00:00.000,com.sec.android.app.shealth,2021-06-18 22:00:03.073,,9d08665b-4b79-4146-9579-321534ce7cf9,"{""mTarget"":-1,""mValue"":11371}",tracker.pedometer,,
1,2021-06-04 15:17:52.774,UTC+0300,,2021-06-03 22:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-03 22:00:00.000,com.sec.android.app.shealth,2021-06-09 22:00:03.007,,bbc5623c-8946-4125-94f1-b57a0851b55a,"{""mTarget"":6000,""mValue"":11727}",tracker.pedometer,,
0,2021-06-18 13:15:01.248,UTC+0300,,2021-06-18 13:15:01.205,,goal_activity_reward_goal_achieved,,,yFuc3cHWzI,2021-06-18 13:15:01.205,com.sec.android.app.shealth,2021-06-19 13:20:57.886,,3449b99a-ef13-4c6b-bb60-db914bc72605,"{""mIsCompleted"":false,""mValue"":103,""mValue2"":60}",goal.activity,,
1,2021-06-29 11:29:07.265,UTC+0300,,2021-06-28 22:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,yFuc3cHWzI,2021-06-28 22:00:00.000,com.sec.android.app.shealth,2021-07-04 22:00:03.326,,6bc1c444-452a-429e-9d79-4afcc3d9c9e3,"{""mTarget"":6000,""mValue"":10218}",tracker.pedometer,,
