create_time,distance,achievement,step_count,recommendation,day_time,speed,deviceuuid,active_time,source_package_name,pkg_name,update_time,walk_step_count,binning_data,datauuid,calorie,run_step_count,source_info,healthy_step
2019-12-24 23:00:01.408,3503.872,dd50de47-b137-4444-90f5-8aa90b419f1c.achievement.json,4339,6000,1577145600000,3.5006576,yFuc3cHWzI,2225749,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-24 23:00:01.408,4205,dd50de47-b137-4444-90f5-8aa90b419f1c.binning_data.json,dd50de47-b137-4444-90f5-8aa90b419f1c,163.52739,134,,0
2019-12-23 23:00:00.821,2469.798,641e47fc-995b-4875-a984-28174a0f30bf.achievement.json,2891,6000,1577059200000,6.5104165,yFuc3cHWzI,1427395,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-23 23:00:00.821,2621,641e47fc-995b-4875-a984-28174a0f30bf.binning_data.json,641e47fc-995b-4875-a984-28174a0f30bf,119.786545,270,,0
2019-12-21 06:47:36.278,6166.3384,3b6fd0bf-160a-40e8-b053-af6ba7eec65d.achievement.json,7614,6000,1576886400000,1.6128864,VfS0qUERdZ,3823169,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-21 18:46:30.296,7288,3b6fd0bf-160a-40e8-b053-af6ba7eec65d.binning_data.json,3b6fd0bf-160a-40e8-b053-af6ba7eec65d,289.57242,326,3b6fd0bf-160a-40e8-b053-af6ba7eec65d.source_info.json,0
2019-12-27 23:00:01.397,5913.8613,88015db9-e66a-43b1-8f45-4442e6c88692.achievement.json,7412,6000,1577404800000,6.9376626,yFuc3cHWzI,3754676,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-27 23:00:22.635,7249,88015db9-e66a-43b1-8f45-4442e6c88692.binning_data.json,88015db9-e66a-43b1-8f45-4442e6c88692,275.31616,163,,0
2019-12-23 14:04:45.483,2469.798,70d34759-4c2b-4501-897c-805ebebb19c8.achievement.json,2891,6000,1577059200000,1.7302425,VfS0qUERdZ,1427428,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-23 22:52:00.727,2621,70d34759-4c2b-4501-897c-805ebebb19c8.binning_data.json,70d34759-4c2b-4501-897c-805ebebb19c8,119.786545,270,70d34759-4c2b-4501-897c-805ebebb19c8.source_info.json,0
2019-12-26 23:00:01.335,1506.5732,2cb54f4f-3b22-4624-84b3-9961c33af4ea.achievement.json,1788,6000,1577318400000,4.379055,yFuc3cHWzI,832704,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-26 23:00:01.335,1661,2cb54f4f-3b22-4624-84b3-9961c33af4ea.binning_data.json,2cb54f4f-3b22-4624-84b3-9961c33af4ea,72.45355,127,,0
2019-12-29 23:00:01.539,5420.873,0950a84f-85db-4a18-8e73-898b51c72a74.achievement.json,6711,6000,1577577600000,4.761734,yFuc3cHWzI,3306085,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-29 23:00:01.539,6544,0950a84f-85db-4a18-8e73-898b51c72a74.binning_data.json,0950a84f-85db-4a18-8e73-898b51c72a74,248.88477,167,,0
2019-12-26 11:09:17.243,1506.5732,73c0b7a0-2e19-4d94-ab7f-acc296bec747.achievement.json,1788,6000,1577318400000,1.8092142,VfS0qUERdZ,832722,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-26 22:33:44.576,1661,73c0b7a0-2e19-4d94-ab7f-acc296bec747.binning_data.json,73c0b7a0-2e19-4d94-ab7f-acc296bec747,72.45355,127,73c0b7a0-2e19-4d94-ab7f-acc296bec747.source_info.json,0
2020-01-01 23:00:00.974,483.5868,e8569c29-7821-4b5a-a7a2-763e03e5d24b.achievement.json,482,6000,1577836800000,4.194136,yFuc3cHWzI,218780,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-01 23:00:00.974,405,e8569c29-7821-4b5a-a7a2-763e03e5d24b.binning_data.json,e8569c29-7821-4b5a-a7a2-763e03e5d24b,26.384777,77,,0
2019-12-24 08:45:56.799,3503.872,451b1edf-70a1-448f-8cf6-fe7f3025b748.achievement.json,4339,6000,1577145600000,1.5742112,VfS0qUERdZ,2225795,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-24 22:25:00.789,4205,451b1edf-70a1-448f-8cf6-fe7f3025b748.binning_data.json,451b1edf-70a1-448f-8cf6-fe7f3025b748,163.52739,134,451b1edf-70a1-448f-8cf6-fe7f3025b748.source_info.json,0
2020-01-04 23:00:01.302,2071.1897,a78143d6-2377-48b0-bb9c-e359eca63a5d.achievement.json,2461,6000,1578096000000,5.3011436,yFuc3cHWzI,1113416,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-04 23:00:01.302,2329,a78143d6-2377-48b0-bb9c-e359eca63a5d.binning_data.json,a78143d6-2377-48b0-bb9c-e359eca63a5d,97.15396,132,,0
2019-12-29 09:10:44.737,5420.873,5ad645c9-1694-4835-a690-ace2e93f287a.achievement.json,6711,6000,1577577600000,1.6396343,VfS0qUERdZ,3306147,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-29 22:44:05.445,6544,5ad645c9-1694-4835-a690-ace2e93f287a.binning_data.json,5ad645c9-1694-4835-a690-ace2e93f287a,248.88477,167,5ad645c9-1694-4835-a690-ace2e93f287a.source_info.json,0
2020-01-07 23:00:01.358,4164.3794,32549c06-2eb7-4399-9c76-ffdea62de02d.achievement.json,4869,6000,1578355200000,4.774627,yFuc3cHWzI,2186810,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-07 23:00:01.358,4243,32549c06-2eb7-4399-9c76-ffdea62de02d.binning_data.json,32549c06-2eb7-4399-9c76-ffdea62de02d,204.50829,626,,0
2019-12-27 10:26:48.586,5913.8613,1428a88b-cd7e-448f-bb4e-4c1e8f1a0b03.achievement.json,7412,6000,1577404800000,1.5750469,VfS0qUERdZ,3754720,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-28 23:00:03.573,7249,1428a88b-cd7e-448f-bb4e-4c1e8f1a0b03.binning_data.json,1428a88b-cd7e-448f-bb4e-4c1e8f1a0b03,275.31616,163,1428a88b-cd7e-448f-bb4e-4c1e8f1a0b03.source_info.json,0
2020-01-10 23:00:01.176,81.03168,14205ca5-3a60-4772-b393-02681277cf94.achievement.json,92,6000,1578614400000,2.2139447,yFuc3cHWzI,40610,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-10 23:00:01.176,80,14205ca5-3a60-4772-b393-02681277cf94.binning_data.json,14205ca5-3a60-4772-b393-02681277cf94,4.1935215,12,,0
2019-12-31 23:02:07.696,483.5868,ea5ea54c-c247-49ef-ac5b-10944f46e32d.achievement.json,482,6000,1577836800000,2.2102802,VfS0qUERdZ,218789,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-01 21:41:29.206,405,ea5ea54c-c247-49ef-ac5b-10944f46e32d.binning_data.json,ea5ea54c-c247-49ef-ac5b-10944f46e32d,26.384777,77,ea5ea54c-c247-49ef-ac5b-10944f46e32d.source_info.json,0
2020-01-13 23:00:01.692,6054.047,664f3a73-383e-4807-9c82-174e71dab838.achievement.json,6739,6000,1578873600000,4.923475,yFuc3cHWzI,3251707,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-13 23:00:01.692,5064,664f3a73-383e-4807-9c82-174e71dab838.binning_data.json,664f3a73-383e-4807-9c82-174e71dab838,323.35114,1675,,0
2019-12-30 09:50:43.159,2614.6885,4b5d8058-c371-4be0-a9ac-0f09ecfc4f18.achievement.json,3049,6000,1577664000000,1.9226484,VfS0qUERdZ,1359941,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-30 22:34:16.065,2821,4b5d8058-c371-4be0-a9ac-0f09ecfc4f18.binning_data.json,4b5d8058-c371-4be0-a9ac-0f09ecfc4f18,123.95076,228,4b5d8058-c371-4be0-a9ac-0f09ecfc4f18.source_info.json,0
2019-12-30 23:00:01.578,2614.6885,99433299-4314-4460-9142-ed08882d6ba8.achievement.json,3049,6000,1577664000000,3.8288777,yFuc3cHWzI,1359898,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-30 23:00:01.578,2821,99433299-4314-4460-9142-ed08882d6ba8.binning_data.json,99433299-4314-4460-9142-ed08882d6ba8,123.95076,228,,0
